iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AZE,Asia,Azerbaijan,2022-03-02,787367.0,865.0,1083.429,9454.0,16.0,21.0,77016.581,84.61,105.976,924.746,1.565,2.054,0.4,,,,,,,,,8487.0,6572316.0,642.873,0.83,8636.0,0.845,0.1255,8.0,tests performed,,,,,,,,,,,,,,,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2022-03-03,787937.0,570.0,914.143,9473.0,19.0,20.429,77072.336,55.755,89.417,926.605,1.858,1.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2022-03-04,788525.0,588.0,825.286,9488.0,15.0,18.571,77129.851,57.515,80.726,928.072,1.467,1.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2022-03-05,788958.0,433.0,887.143,9500.0,12.0,20.286,77172.205,42.354,86.776,929.246,1.174,1.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
BHS,North America,Bahamas,2022-03-01,33146.0,11.0,9.286,771.0,0.0,0.143,83509.274,27.714,23.395,1942.486,0.0,0.36,0.58,,,,,,,,,209.0,220891.0,556.521,0.527,330.0,0.831,0.0281,35.5,tests performed,,,,,,,,,,,,,,,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,,
BHS,North America,Bahamas,2022-03-02,33150.0,4.0,9.857,771.0,0.0,0.143,83519.352,10.078,24.834,1942.486,0.0,0.36,0.58,,,,,,,,,184.0,221075.0,556.985,0.464,306.0,0.771,0.0322,31.0,tests performed,,,,,,,,,,,,,,,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,,
BHS,North America,Bahamas,2022-03-03,33152.0,2.0,6.714,771.0,0.0,0.0,83524.391,5.039,16.916,1942.486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,,
BHS,North America,Bahamas,2022-03-04,33169.0,17.0,8.714,771.0,0.0,0.0,83567.221,42.83,21.955,1942.486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,,
BHS,North America,Bahamas,2022-03-05,33169.0,0.0,8.714,771.0,0.0,0.0,83567.221,0.0,21.955,1942.486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,,
BHR,Asia,Bahrain,2022-03-01,517635.0,2752.0,2714.0,1455.0,1.0,1.857,296079.895,1574.105,1552.37,832.239,0.572,1.062,0.72,,,,,,,,,,9397068.0,5374.99,,11912.0,6.813,0.2278,4.4,units unclear,,,,,,,,,,,,,,,1748295.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29,0.852,,,,
BHR,Asia,Bahrain,2022-03-02,519584.0,1949.0,2563.0,1455.0,0.0,1.571,297194.695,1114.8,1466.0,832.239,0.0,0.899,0.72,,,,,,,,,11416.0,9408484.0,5381.52,6.53,11724.0,6.706,0.2186,4.6,units unclear,,,,,,,,,,,,,,,1748295.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29,0.852,,,,
BHR,Asia,Bahrain,2022-03-03,521613.0,2029.0,2462.571,1456.0,1.0,1.286,298355.255,1160.559,1408.556,832.811,0.572,0.735,,,,,,,,,,9981.0,9418465.0,5387.229,5.709,11379.0,6.509,0.2164,4.6,units unclear,,,,,,,,,,,,,,,1748295.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29,0.852,,,,
BHR,Asia,Bahrain,2022-03-04,523654.0,2041.0,2382.857,1458.0,2.0,1.429,299522.678,1167.423,1362.961,833.955,1.144,0.817,,,,,,,,,,10869.0,9429334.0,5393.446,6.217,11054.0,6.323,,,units unclear,,,,,,,,,,,,,,,1748295.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29,0.852,,,,
BHR,Asia,Bahrain,2022-03-05,525171.0,1517.0,2254.429,1458.0,0.0,1.143,300390.38,867.703,1289.501,833.955,0.0,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748295.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29,0.852,,,,
BGD,Asia,Bangladesh,2022-03-01,1944376.0,799.0,1077.0,29045.0,8.0,7.857,11691.733,4.804,6.476,174.651,0.048,0.047,0.33,,,,,,,,,23817.0,13405706.0,80.61,0.143,23521.0,0.141,0.0458,21.8,tests performed,,,,,,,,,,,,,,,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2022-03-02,1945108.0,732.0,996.143,29053.0,8.0,8.286,11696.134,4.402,5.99,174.699,0.048,0.05,0.33,,,,,,,,,22716.0,13428422.0,80.746,0.137,23441.0,0.141,0.0425,23.5,tests performed,,,,,,,,,,,,,,,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2022-03-03,1945765.0,657.0,873.429,29058.0,5.0,7.571,11700.085,3.951,5.252,174.729,0.03,0.046,,,,,,,,,,22584.0,13451006.0,80.882,0.136,22748.0,0.137,0.0384,26.0,tests performed,,,,,,,,,,,,,,,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2022-03-04,1946369.0,604.0,758.857,29064.0,6.0,6.857,11703.717,3.632,4.563,174.765,0.036,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2022-03-05,1946737.0,368.0,703.0,29077.0,13.0,7.571,11705.93,2.213,4.227,174.843,0.078,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BRB,North America,Barbados,2022-03-01,55385.0,220.0,182.714,316.0,0.0,0.714,192504.206,764.664,635.068,1098.336,0.0,2.483,0.77,,,,,,,,,,587777.0,2042.964,,,,,,tests performed,309727.0,160188.0,149539.0,,165.0,105.0,107.65,55.68,51.98,,365.0,38.0,0.013,42.59,287708.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,,,,
BRB,North America,Barbados,2022-03-02,55543.0,158.0,171.286,316.0,0.0,0.714,193053.374,549.168,595.346,1098.336,0.0,2.483,0.77,,,,,,,,,1005.0,588782.0,2046.457,3.493,,,,,tests performed,309980.0,160288.0,149692.0,,253.0,122.0,107.74,55.71,52.03,,424.0,47.0,0.016,42.59,287708.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,,,,
BRB,North America,Barbados,2022-03-03,55705.0,162.0,167.0,316.0,0.0,0.571,193616.444,563.071,580.45,1098.336,0.0,1.986,,,,,,,,,,,,,,,,,,,310136.0,160340.0,149796.0,,156.0,130.0,107.8,55.73,52.07,,452.0,50.0,0.017,42.59,287708.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,,,,
BRB,North America,Barbados,2022-03-04,55863.0,158.0,161.714,316.0,0.0,0.571,194165.612,549.168,562.078,1098.336,0.0,1.986,,,,,,,,,,,,,,,,,,,310363.0,160450.0,149913.0,,227.0,151.0,107.87,55.77,52.11,,525.0,61.0,0.021,42.59,287708.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,,,,
BRB,North America,Barbados,2022-03-05,56013.0,150.0,158.714,319.0,3.0,0.857,194686.974,521.362,551.651,1108.763,10.427,2.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287708.0,664.463,39.8,14.952,9.473,16978.068,,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.814,,,,
BLR,Europe,Belarus,2022-03-01,921263.0,1527.0,4453.429,6493.0,13.0,14.429,97561.789,161.709,471.618,687.609,1.377,1.528,0.67,,,,,,,,,5257.0,12444066.0,1317.827,0.557,18089.0,1.916,0.2462,4.1,tests performed,,,,,,,,,,,,,,,9442867.0,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11.0,74.79,0.823,,,,
BLR,Europe,Belarus,2022-03-02,923432.0,2169.0,3873.286,6506.0,13.0,14.143,97791.486,229.697,410.181,688.986,1.377,1.498,0.65,,,,,,,,,23051.0,12467117.0,1320.268,2.441,17726.0,1.877,0.2185,4.6,tests performed,,,,,,,,,,,,,,,9442867.0,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11.0,74.79,0.823,,,,
BLR,Europe,Belarus,2022-03-03,925515.0,2083.0,3314.286,6521.0,15.0,14.286,98012.076,220.59,350.983,690.574,1.589,1.513,,,,,,,,,,,,,,17377.0,1.84,0.1907,5.2,tests performed,,,,,,,,,,,,,,,9442867.0,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11.0,74.79,0.823,,,,
BLR,Europe,Belarus,2022-03-04,927464.0,1949.0,2783.714,6535.0,14.0,13.857,98218.475,206.399,294.795,692.057,1.483,1.467,,,,,,,,,,,12510624.0,1324.876,,17329.0,1.835,,,tests performed,,,,,,,,,,,,,,,9442867.0,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11.0,74.79,0.823,,,,
BLR,Europe,Belarus,2022-03-05,929340.0,1876.0,2286.714,6550.0,15.0,13.714,98417.144,198.668,242.163,693.645,1.589,1.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9442867.0,46.858,40.3,14.799,9.788,17167.967,,443.129,5.18,10.5,46.1,,11.0,74.79,0.823,,,,
BEL,Europe,Belgium,2022-03-01,3563841.0,6527.0,6181.857,30199.0,20.0,22.714,306373.682,561.108,531.437,2596.126,1.719,1.953,0.55,224.0,19.257,2184.0,187.753,,,962.0,82.701,38884.0,31793811.0,2733.227,3.343,35503.0,3.052,0.189,5.3,tests performed,25042931.0,9217998.0,9081378.0,7171251.0,7998.0,23293.0,215.29,79.24,78.07,61.65,2002.0,966.0,0.008,,11632334.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,2022-03-02,3563841.0,0.0,4971.429,30199.0,0.0,17.571,306373.682,0.0,427.38,2596.126,0.0,1.511,0.54,213.0,18.311,2133.0,183.368,,,944.0,81.153,36405.0,31830216.0,2736.357,3.13,34551.0,2.97,0.191,5.2,tests performed,25063243.0,9219491.0,9086025.0,7185423.0,20312.0,17990.0,215.46,79.26,78.11,61.77,1547.0,793.0,0.007,,11632334.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,2022-03-03,3571579.0,7738.0,4843.429,30217.0,18.0,16.571,307038.897,665.215,416.376,2597.673,1.547,1.425,,227.0,19.515,2108.0,181.219,,,922.0,79.262,,,,,,,,,,,,,,,,,,,,,,,,11632334.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,2022-03-04,3586292.0,14713.0,6036.857,30259.0,42.0,19.714,308303.733,1264.836,518.972,2601.284,3.611,1.695,,217.0,18.655,2056.0,176.749,,,915.0,78.66,,,,,,,,,,,,,,,,,,,,,,,,11632334.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,2022-03-05,3586292.0,,,30259.0,,,308303.733,,,2601.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11632334.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BLZ,North America,Belize,2022-03-01,56773.0,79.0,57.0,650.0,0.0,0.429,140209.674,195.103,140.77,1605.275,0.0,1.058,0.55,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,938.0,61.0,0.015,,404915.0,16.426,25.0,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716,,,,
BLZ,North America,Belize,2022-03-02,56816.0,43.0,52.286,650.0,0.0,0.286,140315.869,106.195,129.128,1605.275,0.0,0.706,0.55,,,,,,,,,,,,,,,,,,,,,,,372.0,,,,,919.0,62.0,0.015,,404915.0,16.426,25.0,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716,,,,
BLZ,North America,Belize,2022-03-03,56842.0,26.0,45.286,651.0,1.0,0.429,140380.08,64.211,111.84,1607.745,2.47,1.058,,,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,901.0,62.0,0.015,,404915.0,16.426,25.0,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716,,,,
BLZ,North America,Belize,2022-03-04,56876.0,34.0,39.857,651.0,0.0,0.143,140464.048,83.968,98.433,1607.745,0.0,0.353,,,,,,,,,,,,,,,,,,,460853.0,234810.0,207253.0,39225.0,,357.0,113.81,57.99,51.18,9.69,882.0,63.0,0.016,,404915.0,16.426,25.0,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716,,,,
BLZ,North America,Belize,2022-03-05,56876.0,0.0,39.857,651.0,0.0,0.143,140464.048,0.0,98.433,1607.745,0.0,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404915.0,16.426,25.0,3.853,2.279,7824.362,,176.957,17.11,,,90.083,1.3,74.62,0.716,,,,
BEN,Africa,Benin,2022-03-01,26567.0,0.0,0.0,163.0,0.0,0.0,2133.719,0.0,0.0,13.091,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12451031.0,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,,,,
BEN,Africa,Benin,2022-03-02,26567.0,0.0,0.0,163.0,0.0,0.0,2133.719,0.0,0.0,13.091,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12451031.0,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,,,,
BEN,Africa,Benin,2022-03-03,26575.0,8.0,1.143,163.0,0.0,0.0,2134.361,0.643,0.092,13.091,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12451031.0,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,,,,
BEN,Africa,Benin,2022-03-04,26575.0,0.0,1.143,163.0,0.0,0.0,2134.361,0.0,0.092,13.091,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12451031.0,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,,,,
BEN,Africa,Benin,2022-03-05,26575.0,0.0,1.143,163.0,0.0,0.0,2134.361,0.0,0.092,13.091,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12451031.0,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.545,,,,
BMU,North America,Bermuda,2022-03-01,11561.0,0.0,19.714,123.0,0.0,0.0,186191.458,0.0,317.501,1980.932,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,1578.0,31.0,0.05,,62092.0,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,,,,
BMU,North America,Bermuda,2022-03-02,11561.0,0.0,19.714,123.0,0.0,0.0,186191.458,0.0,317.501,1980.932,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,1627.0,38.0,0.061,,62092.0,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,,,,
BMU,North America,Bermuda,2022-03-03,11634.0,73.0,20.571,123.0,0.0,0.0,187367.133,1175.675,331.306,1980.932,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,1675.0,46.0,0.074,,62092.0,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,,,,
BMU,North America,Bermuda,2022-03-04,11634.0,0.0,20.571,123.0,0.0,0.0,187367.133,0.0,331.306,1980.932,0.0,0.0,,,,,,,,,,,,,,,,,,,125085.0,47336.0,46247.0,31502.0,,106.0,201.45,76.24,74.48,50.73,1707.0,54.0,0.087,,62092.0,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,,,,
BMU,North America,Bermuda,2022-03-05,11634.0,0.0,20.571,123.0,0.0,0.0,187367.133,0.0,331.306,1980.932,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62092.0,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,,,,
BTN,Asia,Bhutan,2022-03-01,13137.0,435.0,420.143,6.0,0.0,0.0,16844.467,557.764,538.714,7.693,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,779900.0,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654,,,,
BTN,Asia,Bhutan,2022-03-02,13535.0,398.0,431.571,6.0,0.0,0.0,17354.789,510.322,553.368,7.693,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,779900.0,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654,,,,
BTN,Asia,Bhutan,2022-03-03,13846.0,311.0,405.143,6.0,0.0,0.0,17753.558,398.769,519.481,7.693,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,779900.0,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654,,,,
BTN,Asia,Bhutan,2022-03-04,14120.0,274.0,393.0,6.0,0.0,0.0,18104.885,351.327,503.911,7.693,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,779900.0,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654,,,,
BTN,Asia,Bhutan,2022-03-05,14451.0,331.0,375.857,7.0,1.0,0.143,18529.299,424.413,481.93,8.976,1.282,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,779900.0,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654,,,,
BOL,South America,Bolivia,2022-03-01,893512.0,117.0,342.857,21441.0,3.0,5.857,75510.592,9.888,28.975,1811.976,0.254,0.495,0.46,,,,,,,,,1874.0,3884359.0,328.267,0.158,4244.0,0.359,0.0808,12.4,tests performed,12588867.0,6930515.0,5604495.0,1048818.0,,14044.0,106.39,58.57,47.36,8.86,1187.0,4815.0,0.041,,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
BOL,South America,Bolivia,2022-03-02,893775.0,263.0,274.857,21443.0,2.0,5.286,75532.818,22.226,23.228,1812.145,0.169,0.447,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
BOL,South America,Bolivia,2022-03-03,894200.0,425.0,335.571,21453.0,10.0,6.714,75568.735,35.917,28.359,1812.99,0.845,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
BOL,South America,Bolivia,2022-03-04,894200.0,0.0,237.571,21453.0,0.0,5.571,75568.735,0.0,20.077,1812.99,0.0,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
BOL,South America,Bolivia,2022-03-05,894551.0,351.0,214.714,21455.0,2.0,5.143,75598.398,29.663,18.145,1813.159,0.169,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2022-03-01,7593.0,11.0,7.286,31.0,0.0,0.0,287124.22,415.958,275.504,1172.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26445.0,,,,,,,,,,,,,77.79,,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2022-03-02,7599.0,6.0,6.714,31.0,0.0,0.0,287351.106,226.886,253.896,1172.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26445.0,,,,,,,,,,,,,77.79,,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2022-03-03,7610.0,11.0,6.286,31.0,0.0,0.0,287767.064,415.958,237.69,1172.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26445.0,,,,,,,,,,,,,77.79,,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2022-03-04,7616.0,6.0,6.286,31.0,0.0,0.0,287993.95,226.886,237.69,1172.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26445.0,,,,,,,,,,,,,77.79,,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2022-03-05,7616.0,0.0,6.286,31.0,0.0,0.0,287993.95,0.0,237.69,1172.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26445.0,,,,,,,,,,,,,77.79,,,,,
BIH,Europe,Bosnia and Herzegovina,2022-03-01,371381.0,179.0,307.286,15470.0,11.0,15.429,113799.806,54.85,94.16,4740.369,3.371,4.728,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263459.0,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2022-03-02,371553.0,172.0,240.429,15484.0,14.0,14.857,113852.51,52.705,73.673,4744.659,4.29,4.553,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263459.0,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2022-03-03,371846.0,293.0,221.571,15505.0,21.0,16.143,113942.293,89.782,67.895,4751.094,6.435,4.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263459.0,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2022-03-04,372139.0,293.0,212.429,15519.0,14.0,15.429,114032.075,89.782,65.093,4755.384,4.29,4.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263459.0,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2022-03-05,372139.0,,,15519.0,,,114032.075,,,4755.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263459.0,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,,,,
BWA,Africa,Botswana,2022-03-01,263950.0,0.0,185.429,2619.0,0.0,0.714,110105.788,0.0,77.351,1092.506,0.0,0.298,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397240.0,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735,,,,
BWA,Africa,Botswana,2022-03-02,263950.0,0.0,185.429,2619.0,0.0,0.714,110105.788,0.0,77.351,1092.506,0.0,0.298,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397240.0,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735,,,,
BWA,Africa,Botswana,2022-03-03,263950.0,0.0,185.429,2619.0,0.0,0.714,110105.788,0.0,77.351,1092.506,0.0,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397240.0,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735,,,,
BWA,Africa,Botswana,2022-03-04,263950.0,0.0,0.0,2619.0,0.0,0.0,110105.788,0.0,0.0,1092.506,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,158470.0,,,,,,6.61,,,,,2397240.0,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735,,,,
BWA,Africa,Botswana,2022-03-05,263950.0,0.0,0.0,2619.0,0.0,0.0,110105.788,0.0,0.0,1092.506,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397240.0,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735,,,,
